time,id,lux,temp,hum,press,alt,current
2025-11-19 15:02:54,1,39.0,26.15,58.3,100725.0,64.28,-0.6000000000000001
2025-11-19 15:02:55,2,39.17,24.69,60.01,100693.0,67.54,-0.8
2025-11-19 15:02:55,1,39.0,26.14,58.3,100724.0,64.19,-0.6000000000000001
2025-11-19 15:02:56,2,39.17,24.67,60.1,100693.0,67.29,-0.7
2025-11-19 15:02:57,1,39.0,26.14,58.33,100723.0,64.11,-0.7
2025-11-19 15:02:57,2,39.17,24.69,60.21,100689.0,67.54,-0.7
2025-11-19 15:02:58,1,39.0,26.14,58.35,100728.0,64.45,-1.0
2025-11-19 15:02:58,2,39.17,24.68,60.25,100696.0,67.71,-0.8
2025-11-19 15:02:59,1,39.0,26.15,58.38,100721.0,64.28,-0.6000000000000001
2025-11-19 15:02:59,2,39.17,24.65,60.28,100695.0,67.46,-0.9
2025-11-19 15:03:00,1,39.0,26.14,58.4,100718.0,64.61,-0.8
2025-11-19 15:03:00,2,42.5,24.68,60.34,100688.0,67.46,-0.7
2025-11-19 15:03:01,1,39.83,26.13,58.43,100725.0,64.7,-0.5
2025-11-19 15:03:01,2,42.5,24.69,60.36,100692.0,66.95,-0.8
2025-11-19 15:03:02,1,39.83,26.15,58.44,100714.0,64.95,-0.7
2025-11-19 15:03:02,2,42.5,24.68,60.38,100689.0,67.71,-0.8
2025-11-19 15:03:03,1,39.83,26.15,58.51,100726.0,64.61,-0.6000000000000001
2025-11-19 15:03:03,2,42.5,24.7,60.42,100697.0,67.54,-0.7
2025-11-19 15:03:04,1,39.83,26.15,58.5,100723.0,64.53,-0.6000000000000001
2025-11-19 15:03:04,2,42.5,24.67,60.33,100692.0,67.62,-0.6
2025-11-19 15:03:05,1,39.83,26.15,58.54,100720.0,65.28,-0.7
2025-11-19 15:03:05,2,42.5,24.68,60.34,100691.0,67.54,-0.8
2025-11-19 15:03:06,1,39.83,26.14,58.54,100722.0,64.78,-0.7
2025-11-19 15:03:06,2,42.5,24.69,60.32,100687.0,67.79,-0.8
2025-11-19 15:03:07,1,39.83,26.15,58.6,100717.0,64.7,-0.7
2025-11-19 15:03:08,2,42.5,24.69,60.33,100692.0,67.21,-0.9
2025-11-19 15:03:08,1,39.83,26.12,58.59,100721.0,65.11,-0.5
2025-11-19 15:03:09,2,42.5,24.68,60.3,100692.0,67.54,-0.6
2025-11-19 15:03:09,1,39.83,26.15,58.62,100720.0,65.03,-0.6000000000000001
2025-11-19 15:03:10,2,42.5,24.68,60.29,100695.0,66.87,-0.7
2025-11-19 15:03:10,1,39.83,26.13,58.61,100730.0,64.11,-0.5
2025-11-19 15:03:11,2,42.5,24.72,60.29,100693.0,67.79,-0.7
2025-11-19 15:03:11,1,39.83,26.13,58.63,100724.0,64.45,-0.8
2025-11-19 15:03:12,2,42.5,24.68,60.26,100690.0,67.21,-0.8
2025-11-19 15:03:13,1,39.83,26.15,58.59,100729.0,64.03,-0.5
